course_number,weekday,room,note,exam,test,tutorium,room_id,start_time,end_time,room_capacity,calendar_week,course_name,type,kind,lecturer,semester,ects,registered_students,no_dates_total,instute,email,level,study_area,university,curriculum,assessment_criteria,teaching_methods,language,other_information,study_subject,no_dates_dataset,present_students_b,present_students_a,present_students,first,last,duration,irregular,relative_registered,relative_capacity
367.145,Mo.,HS 18,,False,False,False,0,2024-04-15 08:30:00,2024-04-15 11:45:00,164,16,Wirtschaftsgrundlagen für Informatiker,VO,Präsenz,Werner Retschitzegger,2024S,"3,00",2,5.0,A. Kooperative Informationssysteme,werner.retschitzegger@jku.at,,,,,,,,,Not available,1,4.0,2.0,3.0,True,False,195.0,True,1.5,0.0183
238.302,Mo.,HS 19,,False,False,False,1,2024-04-15 10:15:00,2024-04-15 11:45:00,152,16,Statistik für Sozial- und Wirtschaftswissenschaften,KS,Präsenz,Angela Bitto-Nemling,2024S,"3,00",115,14.0,A. Datenanalyse und Ökonometrie,angela.bitto-nemling@jku.at,B1 - Bachelor 1. Jahr,Statistik,Johannes Kepler Universität Linz,,,,,,Pflichtfächer,6,8.0,4.0,6.0,True,False,90.0,False,0.0522,0.0395
231.115,Mo.,HS 19,,False,False,False,1,2024-04-15 12:00:00,2024-04-15 13:30:00,152,16,Grundzüge der empirischen Sozialforschung,VU,Präsenz,Dimitri Prandner,2024S,"3,00",72,13.0,A. Empirische Sozialforschung,dimitri.prandner@jku.at,B1 - Bachelor 1. Jahr,Sozialwissenschaften,Johannes Kepler Universität Linz,Bachelorstudium Soziologie 2023W,Positive Absolvierung einer schriftlichen Abschlussarbeit am Ende des Semesters,"Vortrag durch die/den Lehrende/nZu jedem Termin wird im MOODLE ein aktueller Foliensatz bereit gestellt.
Nach Möglichkeit erfolgt am Beginn jeder Vorlesung eine interaktive Wiederholung des Stoffs der letzten Einheit.
Es existiert eine autorisierte Vorlesungsmitschrift, die jährlich aktualisiert wird und zum Selbstkostenpreis erworben werden kann.
Der LVA ist im MOODLE ein Diskussionsforum zugeordnet, das von TutorInnen betreut wird.",Deutsch,Internet-Lexikon der Methoden der empirischen Sozialforschung: http://wlm.userweb.mwn.de/ilmes.htm,Pflichtfächer,6,18.0,19.0,18.0,False,False,90.0,False,0.25,0.1184
258.410,Mo.,HS 18,Classification,False,False,False,0,2024-04-15 12:00:00,2024-04-15 13:30:00,164,16,Data Mining,VL,Präsenz,Christoph Georg Schütz,2024S,"3,00",170,10.0,I. WI Data & Knowledge Engineering,christoph.schuetz@jku.at,M1 - Master 1. Jahr,Wirtschaftsinformatik,Johannes Kepler Universität Linz,Masterstudium Wirtschaftsinformatik 2023W,Schriftliche Klausur,"Die Lehrinhalte werden vermittelt mittels Methoden des Blended Learning, insbesondere Flipped Classroom, mit interaktiven Elementen zur Festigung des Wissens.",deutsch/englisch,,Wahlfach Wirtschaftsinformatik,5,46.0,62.0,54.0,False,False,90.0,False,0.3176,0.3293
190.035,Mo.,HS 19,,False,False,False,1,2024-04-15 13:45:00,2024-04-15 15:15:00,152,16,Schuldrecht Besonderer Teil: Gesetzliche Schuldverhältnisse,KS,Präsenz,Andreas Geroldinger,2024S,"3,00",64,28.0,I. Zivilrecht,privatrechtsentwicklung@jku.at,D - Diplom,Rechtswissenschaften,Johannes Kepler Universität Linz,Diplomstudium Rechtswissenschaften 2016W,"Die Beurteilung erfolgt auf Grundlage automatisierter Computer-Tests über den gesamten Stoff der Lehrveranstaltung. Im Präsenzstudium werden während des laufenden Semesters vier bis sieben derartige Tests angeboten; die genaue Anzahl der Tests sowie der jeweils maßgebliche Stoffumfang werden zu Beginn der Lehrveranstaltung bekanntgegeben. Das schlechteste Ergebnis wird für die Beurteilung nicht herangezogen. Im Multimediastudium werden die Anzahl und näheren Modalitäten der Tests zu Beginn der Lehrveranstaltung bekanntgegeben.
Beurteilung: 
Teilnahme an allen oder an der um eins verminderten Anzahl an angebotenen Tests und mindestens die Hälfte der Fragen der für die Gesamtbeurteilung maßgebenden Tests richtig beantwortet = „mit Erfolg teilgenommen“
	weniger als die Hälfte der Fragen richtig beantwortet = „ohne Erfolg teilgenommen“
Studierende, die auf dieser Grundlage mit „ohne Erfolg teilgenommen“ beurteilt wurden, haben das Recht, die Lehrveranstaltungsprüfung in dem auf die Lehrveranstaltung folgenden Semester bis zu zweimal zu wiederholen. Jede Wiederholung erfolgt in Form eines automatisierten Computer-Tests über den gesamten Stoff der Lehrveranstaltung. Für die Beurteilung „mit Erfolg teilgenommen“ muss mindestens die Hälfte der Fragen richtig beantwortet werden.",Vortrag mit interaktiven Elementen ,Deutsch,,Zweiter Studienabschnitt,6,28.0,29.0,28.0,False,False,90.0,False,0.4375,0.1842
136.309,Mo.,HS 18,,False,False,False,0,2024-04-15 13:45:00,2024-04-15 15:15:00,164,16,Kriminologie/Abweichendes Verhalten,VL,Präsenz,Helmut Hirtenlehner,2024S,"3,00",98,12.0,I. Strafrechtswissenschaften,,D - Diplom,Sozialwissenschaften,Johannes Kepler Universität Linz,Diplomstudium Rechtswissenschaften 2016W,Klausur am Ende des Semesters,Vortrag,Deutsch,,Wahlfächer,6,20.0,22.0,21.0,False,False,90.0,False,0.2143,0.128
140.004,Mo.,HS 19,,False,False,False,1,2024-04-15 15:30:00,2024-04-15 18:00:00,152,16,Grundrechte II,VL,Präsenz,Christoph Herbst,2024S,"0,50",119,5.0,I. Verwaltungsrecht u. -lehre,vwrecht@jku.at,D - Diplom,Rechtswissenschaften,Johannes Kepler Universität Linz,Diplomstudium Rechtswissenschaften 2016W,-,Selbststudium zur Vorbereitung auf die Vorlesung; Vortrag; Diskussion; Fallbesprechung,Deutsch,Die VL Grundrechte II baut auf dem KS Grundrechte I auf und vermittelt gemeinsam mit diesem ein umfassendes Bild vom Inhalt der Grundrechte und der allgemeinen Grundrechtslehren.,Zweiter Studienabschnitt,4,8.0,9.0,8.0,False,True,150.0,True,0.0672,0.0526
238.213,Mo.,HS 18,,False,False,False,0,2024-04-15 15:30:00,2024-04-15 17:00:00,164,16,Statistik für Sozial- und Wirtschaftswissenschaften,KS,Präsenz,Andreas Quatember,2024S,"3,00",174,14.0,A. Datengewinnung und Datenqualität,andreas.quatember@jku.at,B1 - Bachelor 1. Jahr,Statistik,Johannes Kepler Universität Linz,,,,,,Pflichtfächer,6,26.0,28.0,27.0,False,False,90.0,False,0.1552,0.1646
360.001,Mo.,HS 18,Tutorium,False,False,True,0,2024-04-15 17:15:00,2024-04-15 18:45:00,164,16,Grundzüge der Thermofluiddynamik,VL,Präsenz,Philipp Gittler,2024S,"4,50",122,28.0,I. Strömungslehre u. Wärmeübertragung,office.fluid@jku.at,B2 - Bachelor 2. Jahr,Mechatronik,Johannes Kepler Universität Linz,Bachelorstudium Mechatronik 2022W,Schriftliche und/oder mündliche Prüfung,Vortrag anhand eines Skriptums,Deutsch,begleitende Übung,Pflichtfächer,12,7.0,5.0,6.0,False,True,90.0,False,0.0492,0.0366
361.001,Di.,HS 18,,False,False,False,0,2024-04-16 08:30:00,2024-04-16 10:00:00,164,16,Regelungstechnik,VL,Präsenz,Markus Schöberl,2024S,"4,50",131,21.0,I. Regelungstechn. u. Prozessautomatis.,,B2 - Bachelor 2. Jahr,Mechatronik,Johannes Kepler Universität Linz,Bachelorstudium Mechatronik 2023W,schriftliche Klausur und/oder mündliche Prüfung,Tafel- und Folienvortrag,Deutsch,,Pflichtfächer,11,39.0,50.0,44.0,True,False,90.0,False,0.3359,0.2683
366.560,Di.,HS 19,,False,False,False,1,2024-04-16 08:30:00,2024-04-16 10:00:00,152,16,Statistik,VO,Präsenz,Thomas Forstner,2024S,"3,00",147,14.0,A. Angewandte Systemforsch. u. Statistik,thomas.forstner@jku.at,B2 - Bachelor 2. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik 2022W,Klausur am Semesterende,Vortrag durch die/den Lehrende/n,Deutsch,"Abteilungshomepage: www.systat.jku.at
weiterführende Lehrveranstaltungen:
Statistik 2 (aufbauend auf den Grundkenntnissen aus einer einführenden Statistik-LVA werden weitere parametrische und nicht-parametrische Testverfahren vorgestellt)
Special Topics: Computer Assisted Statistics with SPSS (Umsetzung der erworbenen statistischen Methoden mittels des Programmpakets SPSS)
Special Topics: Biostatistics in Clinical Research (einführende Lehrveranstaltung über die statistischen Methoden in der klinischen Forschung)
Special Topics: Applied Biostatistics (weiterführende Lehrveranstaltung über die statistischen Methoden in der klinischen Forschung)
Special Topics: Statistics 3 - Univariate Methods
Special Topics: Statistics 4 - Multivariate Methods
Special Topics: Statistical Coaching (Servicelehrveranstaltung für alle Studierende, die bei der Abfassung von Seminararbeiten, Bachlorarbeiten, Masterarbeiten, Dissertationen und usw. statistische Unterstützung benötigen) ",Theorie,6,33.0,30.0,31.0,True,False,90.0,False,0.2109,0.2039
340.100,Di.,HS 18,,False,False,False,0,2024-04-16 10:15:00,2024-04-16 11:45:00,164,16,Algorithmen und Datenstrukturen 1,VO,Präsenz,Alois Ferscha,2024S,"3,00",194,14.0,I. Pervasive Computing,teaching@pervasive.jku.at,B1 - Bachelor 1. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik 2021S,Klausur am Semesterende ,Foliengestützter Vortrag,Deutsch,https://www.pervasive.jku.at/Teaching/,Software,5,36.0,48.0,42.0,False,True,90.0,False,0.2165,0.2561
360.001,Di.,HS 19,,False,False,False,1,2024-04-16 10:15:00,2024-04-16 11:45:00,152,16,Grundzüge der Thermofluiddynamik,VL,Präsenz,Philipp Gittler,2024S,"4,50",122,28.0,I. Strömungslehre u. Wärmeübertragung,office.fluid@jku.at,B2 - Bachelor 2. Jahr,Mechatronik,Johannes Kepler Universität Linz,Bachelorstudium Mechatronik 2022W,Schriftliche und/oder mündliche Prüfung,Vortrag anhand eines Skriptums,Deutsch,begleitende Übung,Pflichtfächer,12,27.0,22.0,24.0,False,False,90.0,False,0.1967,0.1579
382.037,Di.,HS 19,,False,False,False,1,2024-04-16 12:00:00,2024-04-16 15:15:00,152,16,Schaltungs- und Programmiertechnik 2,VL,Präsenz,Michael Lunglmayr,2024S,"6,00",139,15.0,I. Signalverarbeitung,office.isp@jku.at,B1 - Bachelor 1. Jahr,Medical Engineering,Johannes Kepler Universität Linz,Bachelorstudium Medical Engineering 2022W,Schriftliche Klausur,Folien/Tafelvortrag und Distance Learning,Deutsch,,Informationstechnik,6,35.0,25.0,30.0,False,False,195.0,True,0.2158,0.1974
364.000,Di.,HS 18,Texture Mapping Basics,False,False,False,0,2024-04-16 13:45:00,2024-04-16 15:15:00,164,16,Computer Graphics,VO,Präsenz,Oliver Bimber,2024S,"3,00",186,12.0,I. für Computergrafik,oliver.bimber@jku.at,B3 - Bachelor 3. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik 2021S,"Zwischenprüfung e-Exam (Moodle Test) 
abschließende e-Prüfung (Moodle-Test)",PowerPoint Slides,Englisch,,Anwendungen,6,21.0,26.0,23.0,True,False,90.0,False,0.1237,0.1402
340.400,Di.,HS 18,,False,False,False,0,2024-04-16 15:30:00,2024-04-16 17:00:00,164,16,Embedded and Pervasive Systems,VO,Präsenz,Alois Ferscha,2024S,"3,00",140,13.0,I. Pervasive Computing,teaching@pervasive.jku.at,B3 - Bachelor 3. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik 2021S,Klausur am Semesterende,Foliengestützter Vortrag ,Deutsch,https://www.jku.at/institut-fuer-pervasive-computing/,Systeme,5,20.0,20.0,20.0,False,True,90.0,False,0.1429,0.122
229.054,Di.,HS 19,,False,False,False,1,2024-04-16 15:30:00,2024-04-16 18:00:00,152,16,Grundbegriffe und Grundzüge der Politik,VU,Präsenz,Harald Stöger,2024S,"6,00",138,14.0,I. Politikwissenschaft und Sozialpolitik,harald.stoeger@jku.at,B1 - Bachelor 1. Jahr,Sozialwissenschaften,Johannes Kepler Universität Linz,Bachelorstudium Sozialwirtschaft 2021W,"Abschlussklausur und kleinere schriftliche Leistungen (Exposé, Leseverständnistest(s), Textkommentar, etc.) während des Semesters.",Vorlesung mit interaktiven Elementen.,Deutsch,,Wahlfächer,5,35.0,36.0,35.0,False,True,150.0,True,0.2536,0.2303
371.000,Mi.,HS 18,,False,False,False,0,2024-04-17 08:30:00,2024-04-17 10:00:00,164,16,Einführung in den Maschinenbau,VL,Präsenz,Klaus Zeman,2024S,"3,00",148,27.0,I. Mechatr. Produktentw. u. Fertigung,klaus.zeman@jku.at,B1 - Bachelor 1. Jahr,Maschinenbau,Johannes Kepler Universität Linz,Bachelorstudium Maschinenbau 2022W,schriftliche Prüfung,"Frontalunterricht, Erklären der theoretischen Grundlagen anhand eines Skriptums und Beispielen",Deutsch,keine,Pflichtfächer,12,37.0,45.0,41.0,True,False,90.0,False,0.277,0.25
"325.004, 531.170",Mi.,HS 18,,False,False,False,0,2024-04-17 10:15:00,2024-04-17 11:45:00,164,16,"Zahlentheorie,Einführung in die Zahlentheorie",VO,Präsenz,Friedrich Pillichshammer,2024S,"2,00",117,13.0,A. MINT Didaktik,friedrich.pillichshammer@jku.at,,,,,,,,,Not available,6,30.0,37.0,33.0,False,False,90.0,False,0.2821,0.2012
327.029,Mi.,HS 19,,False,False,False,1,2024-04-17 10:15:00,2024-04-17 11:45:00,152,16,Numerik und Optimierung,KV,Präsenz,Stefan Takacs,2024S,"6,00",95,27.0,I. Numerische Mathematik,,M1 - Master 1. Jahr,Mathematik,Johannes Kepler Universität Linz,Masterstudium Mechatronik 2022W,"Zur KV ist eine mündliche Prüfung abzulegen.
In die Endnote gehen die Note zu den Übungsblättern und die Note der mündlichen Prüfung zu jeweils 50% ein. Die Prüfung ist bestanden, wenn Sie mindestens die Note 4 in beiden Prüfungsanteilen erreichen.
Bitte bringen Sie zu den mündlichen Prüfungen die 4 Uebungsblätter mit ! ",,Deutsch,keine,(*)Elective Tracks,13,25.0,25.0,25.0,True,True,90.0,False,0.2632,0.1645
258.300,Mi.,HS 18,DBS: Fortsetzung Distributed DBS;  NoSQL Stores and NewSQL DBMS,False,False,False,0,2024-04-17 12:00:00,2024-04-17 13:30:00,164,16,Data & Knowledge Engineering,VL,Präsenz,Michael Schrefl,2024S,"3,00",133,14.0,I. WI Data & Knowledge Engineering,dke.win@jku.at,B2 - Bachelor 2. Jahr,Wirtschaftsinformatik,Johannes Kepler Universität Linz,Bachelorstudium Wirtschaftsinformatik 2022W,Klausur (gemeinsam mit Übungsklausur): 2 Teile je 60 Minuten,Siehe Studienmodul  Methoden und Konzepte des Data & Knowledge Engineering (Sonstige Informationen)	,Deutsch,Siehe Studienmodul  Methoden und Konzepte des Data & Knowledge Engineering,Data & Knowledge Engineering,6,8.0,5.0,6.0,False,False,90.0,False,0.0451,0.0366
257.200,Mi.,HS 18,,False,False,False,0,2024-04-17 13:45:00,2024-04-17 15:15:00,164,16,Prozess- und Kommunikationsmodellierung,VL,Präsenz,Udo Kannengiesser,2024S,"3,00",152,8.0,I. WI Communications Engineering,udo.kannengiesser@jku.at,B1 - Bachelor 1. Jahr,Wirtschaftsinformatik,Johannes Kepler Universität Linz,Bachelorstudium Wirtschaftsinformatik 2020W,Klausur,"Konzeptuelle Inputs und interaktiver Diskurs auf Basis von Fragen, die zu jeder Lerneinheit gestellt werden. Das gesamte Material ist didaktisch aufbereitet in einer e-Learning-Plattform verfügbar. Die Studierenden haben die Möglichkeit, ihre Überlegungen in einem den Fragen zugeordneten Forum kontextsensitiv einzupflegen und zu bearbeiten.",Deutsch,Siehe  Prozess- und Kommunikationsmodellierung,Wahlfächer,5,19.0,10.0,14.0,False,False,90.0,False,0.0921,0.0854
365.232,Mi.,HS 19,,False,False,False,1,2024-04-17 14:30:00,2024-04-17 15:15:00,152,16,Programming in Python II,UE,Präsenz,Rainer Dangl,2024S,"1,50",46,13.0,I. Machine Learning,,B1 - Bachelor 1. Jahr,Artificial Intelligence,Johannes Kepler Universität Linz,Bachelorstudium Artificial Intelligence 2020W,(*)Online Assignments,,Englisch,,(*)Computer Science,6,30.0,33.0,31.0,True,True,45.0,False,0.6739,0.2039
"257.211, 257.213, 257.214",Mi.,HS 18,,False,False,False,0,2024-04-17 15:30:00,2024-04-17 17:00:00,164,16,Prozess- und Kommunikationsmodellierung,UE,Präsenz,Richard Heininger,2024S,"3,00",77,10.0,I. WI Communications Engineering,richard.heininger@jku.at,B1 - Bachelor 1. Jahr,Wirtschaftsinformatik,Johannes Kepler Universität Linz,Bachelorstudium Wirtschaftsinformatik 2020W,Beurteilung von individuellen Modellierungsaufgaben und der Ergebnisse der Gruppenreflexion(Gewichtung je 50%) für jede Teilaufgabe.,Angeleitete Explorierung und Reflexion,Deutsch,Siehe  Prozess- und Kommunikationsmodellierung,Wahlfächer,4,3.0,6.0,4.0,False,False,90.0,True,0.0519,0.0244
256.600,Mi.,HS 18,Digital Age Management - Teil 2/2; Informationsmanagement,False,False,False,0,2024-04-17 17:15:00,2024-04-17 18:45:00,164,16,Soziale Auswirkungen der IT,KS,Präsenz,Hermann Sikora,2024S,"3,00",154,13.0,I. WI Information Engineering,office@ie.jku.at,B3 - Bachelor 3. Jahr,Sozialwissenschaften,Johannes Kepler Universität Linz,Bachelorstudium Wirtschaftsinformatik 2022W,Kurzreferat und schriftliche Arbeit zu einem selbstgewählten Thema.,Kurze beschreibende oder empirische Studie,Deutsch,,Soziale und geschlechterspezifische Aspekte der IT,5,25.0,32.0,28.0,False,True,90.0,False,0.1818,0.1707
358.001,Do.,HS 19,,False,False,False,1,2024-04-18 08:30:00,2024-04-18 10:00:00,152,16,Maschinenelemente,VL,Präsenz,Gudrun Mikota,2024S,"3,00",118,13.0,I. Maschinenlehre u. Fluidtechnik,office.imh@jku.at,B2 - Bachelor 2. Jahr,Maschinenbau,Johannes Kepler Universität Linz,Bachelorstudium Maschinenbau 2023W,"Schriftliche und mündliche Prüfung. Die schriftliche Prüfung besteht aus zwei Beispielen; beide Beispiele umfassen jeweils die Berechnung einer kleineren Baugruppe. In Summe muss die Hälfte der Punkte erreicht werden, um zur mündlichen Prüfung antreten zu können. Ausnahme: bei der 3. Prüfung kann in jedem Fall ein Antritt zur mündlichen Prüfung erfolgen. In der mündlichen Prüfung werden zwei Fragen gestellt, die meist einen größeren Bereich umfassen; während der Antwort werden Zwischenfragen gestellt, um die Durchdringung des Fachgebietes zu überprüfen.",Frontalunterricht; ausführliches Skriptum; Üben des Erlernten in den begleitenden Übungen (siehe Maschinenelemente Übungen) ,Deutsch,Keine,Pflichtfächer,6,23.0,22.0,22.0,True,False,90.0,False,0.1864,0.1447
371.000,Do.,HS 18,,False,False,False,0,2024-04-18 08:30:00,2024-04-18 10:00:00,164,16,Einführung in den Maschinenbau,VL,Präsenz,Klaus Zeman,2024S,"3,00",148,27.0,I. Mechatr. Produktentw. u. Fertigung,klaus.zeman@jku.at,B1 - Bachelor 1. Jahr,Maschinenbau,Johannes Kepler Universität Linz,Bachelorstudium Maschinenbau 2022W,schriftliche Prüfung,"Frontalunterricht, Erklären der theoretischen Grundlagen anhand eines Skriptums und Beispielen",Deutsch,keine,Pflichtfächer,12,25.0,34.0,29.0,True,False,90.0,False,0.1959,0.1768
327.029,Do.,HS 19,,False,False,False,1,2024-04-18 10:15:00,2024-04-18 11:45:00,152,16,Numerik und Optimierung,KV,Präsenz,Stefan Takacs,2024S,"6,00",95,27.0,I. Numerische Mathematik,,M1 - Master 1. Jahr,Mathematik,Johannes Kepler Universität Linz,Masterstudium Mechatronik 2022W,"Zur KV ist eine mündliche Prüfung abzulegen.
In die Endnote gehen die Note zu den Übungsblättern und die Note der mündlichen Prüfung zu jeweils 50% ein. Die Prüfung ist bestanden, wenn Sie mindestens die Note 4 in beiden Prüfungsanteilen erreichen.
Bitte bringen Sie zu den mündlichen Prüfungen die 4 Uebungsblätter mit ! ",,Deutsch,keine,(*)Elective Tracks,13,22.0,18.0,20.0,False,True,90.0,False,0.2105,0.1316
531.120,Do.,HS 18,,False,False,False,0,2024-04-18 10:15:00,2024-04-18 11:45:00,164,16,Lineare Algebra I,VO,Präsenz,Erhard Aichinger,2024S,"4,00",102,26.0,A. MINT Didaktik,erhard.aichinger@jku.at,,,,,,,,,Not available,12,39.0,31.0,35.0,False,False,90.0,False,0.3431,0.2134
531.120,Do.,HS 18,Tutorium / Fragestunde,False,False,True,0,2024-04-18 12:00:00,2024-04-18 13:30:00,164,16,Lineare Algebra I,VO,Präsenz,Erhard Aichinger,2024S,"4,00",102,26.0,A. MINT Didaktik,erhard.aichinger@jku.at,,,,,,,,,Not available,12,7.0,10.0,8.0,False,False,90.0,False,0.0784,0.0488
"531.240, 531.241, 531.242",Do.,HS 19,,False,False,False,1,2024-04-18 13:45:00,2024-04-18 14:30:00,152,16,Geometrie,UV,Präsenz,Bert Jüttler,2024S,"3,00",54,34.0,A. MINT Didaktik,"bert.juettler@jku.at, katharina.rittenscho@ph-linz.at",,,,,,,,,Not available,7,53.0,14.0,33.0,True,True,45.0,False,0.6111,0.2171
531.208,Do.,HS 18,,False,False,False,0,2024-04-18 13:45:00,2024-04-18 15:15:00,164,16,Wahrscheinlichkeitsrechnung,VO,Präsenz,Peter Kritzer,2024S,"4,00",76,28.0,A. MINT Didaktik,Peter.Kritzer@oeaw.ac.at,,,,,,,,,Not available,6,19.0,13.0,16.0,False,True,90.0,False,0.2105,0.0976
531.240,Do.,HS 19,,False,False,False,1,2024-04-18 14:30:00,2024-04-18 15:15:00,152,16,Geometrie,UV,Präsenz,Bert Jüttler,2024S,"3,00",30,34.0,A. MINT Didaktik,"bert.juettler@jku.at, katharina.rittenscho@ph-linz.at",,,,,,,,,Not available,6,35.0,37.0,36.0,True,False,45.0,False,1.2,0.2368
339.170,Do.,HS 19,,False,False,False,1,2024-04-18 15:30:00,2024-04-18 17:00:00,152,16,Softwareentwicklung 1,VO,Präsenz,Hanspeter Mössenböck,2024S,"3,00",106,12.0,I. Systemsoftware,hanspeter.moessenboeck@jku.at,B1 - Bachelor 1. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik 2022W,Klausur am Semesterende,Folienvortrag mit Beispielen an der Tafel.,Deutsch,Für nähere Informationen siehe http://ssw.jku.at/Teaching/Lectures/,Software,6,30.0,32.0,31.0,False,False,90.0,False,0.2925,0.2039
190.300,Do.,HS 19,Schadenersatz - Abgabe Hausarbeit,False,False,False,1,2024-04-18 17:15:00,2024-04-18 19:45:00,152,16,Privatrecht für Wirtschaftsinformatik,KV,Präsenz,Martina Eliskases,2024S,"4,50",118,11.0,I. Zivilrecht,martina@eliskases.at,B2 - Bachelor 2. Jahr,Rechtswissenschaften,Johannes Kepler Universität Linz,Bachelorstudium Wirtschaftsinformatik 2023W,"zwei Klausuren (Gewichtung jeweils 50 %, positive Note ab insgesamt mehr als 50 % der Punkte)","Die Lehrveranstaltung besteht aus zwei Komponenten: Ein Teil der Lehrveranstaltung ist seinem Charakter nach als klassische „Vorlesung“ konzipiert, der der Stoffvermittlung dient. Der andere Teil hat primär Übungscharakter, bei dem der vermittelte Stoff auf Fälle angewendet wird.",Deutsch,,Grundlagen des Rechts,6,27.0,19.0,23.0,False,True,150.0,True,0.1949,0.1513
339.191,Do.,HS 18,19:00 - 19:30 Uhr Test,False,True,False,0,2024-04-18 19:00:00,2024-04-18 19:45:00,164,16,Softwareentwicklung 2,VO,Präsenz,Herbert Prähofer,2024S,"3,00",307,17.0,I. Systemsoftware,herbert.praehofer@jku.at,B1 - Bachelor 1. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik 2022W,Klausur am Semesterende,"Folienvortrag mit Beispielen an der Tafel. In wöchentlichen Programmieraufgaben, die in der darauffolgenden Woche besprochen werden, erwerben Sie praktische Programmiererfahrungen.",Deutsch,Für weitere Informationen siehe http://ssw.jku.at/Teaching/Lectures/SW2/VL/,Software,1,22.0,29.0,25.0,True,True,45.0,True,0.0814,0.1524
243.115,Fr.,HS 18,,False,False,False,0,2024-04-19 08:30:00,2024-04-19 11:45:00,164,16,Einführung in die Wirtschaftswissenschaften für Juristinnen und Juristen,KV,Präsenz,René Andeßner,2024S,"6,00",135,22.0,I. Public and Nonprofit Management,jurbwl@jku.at,D - Diplom,Rechtswissenschaften,Johannes Kepler Universität Linz,Diplomstudium Rechtswissenschaften 2016W,Schriftliche Klausur,"Vortrag durch die LVA-LeiterInnen
Diskussion von Fällen und Beispielen
Begleitendes Selbststudium",Deutsch,,Zweiter Studienabschnitt,4,21.0,18.0,19.0,True,False,195.0,True,0.1407,0.1159
361.001,Fr.,HS 19,,False,False,False,1,2024-04-19 08:30:00,2024-04-19 10:00:00,152,16,Regelungstechnik,VL,Präsenz,Markus Schöberl,2024S,"4,50",131,21.0,I. Regelungstechn. u. Prozessautomatis.,,B2 - Bachelor 2. Jahr,Mechatronik,Johannes Kepler Universität Linz,Bachelorstudium Mechatronik 2023W,schriftliche Klausur und/oder mündliche Prüfung,Tafel- und Folienvortrag,Deutsch,,Pflichtfächer,11,61.0,33.0,47.0,True,True,90.0,False,0.3588,0.3092
339.341,Fr.,HS 18,,False,False,False,0,2024-04-19 12:00:00,2024-04-19 18:00:00,164,16,Special Topics,KV,Präsenz,Hanspeter Mössenböck,2024S,"1,50",119,3.0,I. Systemsoftware,hanspeter.moessenboeck@jku.at,M1 - Master 1. Jahr,Informatik,Johannes Kepler Universität Linz,Masterstudium Computer Science 2021W,(*)See course descriptions. ,(*)See course descriptions. ,Englisch,(*)None.,(*)Area of Specialization,3,57.0,52.0,54.0,False,True,360.0,True,0.4538,0.3293
368.190,Mo.,HS 19,,False,False,False,1,2024-04-22 08:30:00,2024-04-22 10:00:00,152,17,Algebra für Informatik,VL,Präsenz,Christoph Koutschan,2024S,"3,00",241,19.0,I. Algebra,,B1 - Bachelor 1. Jahr,Informatik,Johannes Kepler Universität Linz,Bachelorstudium Informatik 2023W,"Allgemein: Verständnis und  Beherrschung der vorgestellten Lösungsmethoden. Kenntnis der zugrunde liegenden Strukturtheorie und ihres logischen Aufbaus. Kenntnis und Darstellung der vermittelten Beweise. Korrektes eigenständiges Herleiten von Lösungsmethoden fuer verwandte Probleme.
Konkret: Schriftliche Klausurarbeit.",Vortrag,Deutsch,,Theorie,2,74.0,32.0,53.0,True,False,90.0,False,0.2199,0.3487
238.302,Mo.,HS 19,,False,False,False,1,2024-04-22 10:15:00,2024-04-22 11:45:00,152,17,Statistik für Sozial- und Wirtschaftswissenschaften,KS,Präsenz,Angela Bitto-Nemling,2024S,"3,00",115,14.0,A. Datenanalyse und Ökonometrie,angela.bitto-nemling@jku.at,B1 - Bachelor 1. Jahr,Statistik,Johannes Kepler Universität Linz,,,,,,Pflichtfächer,6,60.0,35.0,47.0,False,False,90.0,False,0.4087,0.3092
